1504061056284,336.31104,-0.8879979,385.24414
1504061056386,332.88446,-0.947303,395.15503
1504061056494,329.47473,-1.0100021,404.9441
1504061056599,325.9256,-1.054842,415.0481
1504061056708,322.5078,-1.1193706,424.6931
1504061056811,318.9411,-1.1651667,434.66846
1504061056913,315.6283,-1.2349896,443.8484
1504061057017,312.13477,-1.283794,453.43506
1504061057031,312.13477,-1.283794,453.43506
1504061057123,308.6759,-1.3108699,462.82886
1504061057230,305.04138,-1.3873514,472.5957
1504061057332,301.74622,-1.440791,481.35254
1504061057438,298.08032,-1.4969578,490.98462
1504061057546,294.6046,-1.5284163,500.0083
1504061057647,290.97577,-1.620873,509.3152
1504061057752,287.50995,-1.6864797,518.0935
1504061057858,283.8863,-1.7240454,527.1533
1504061057964,280.336,-1.8000568,535.91284
1504061058068,276.62592,-1.842472,544.9409
1504061058172,273.18994,-1.9294229,553.18823
1504061058273,269.63617,-1.9808707,561.6001
1504061058376,266.1718,-1.9847946,569.688
1504061058475,262.70667,-2.037365,577.6638
1504061058578,259.22412,-2.1574662,585.5674
1504061058679,255.71442,-2.162138,593.4192
1504061058782,252.18732,-2.236114,601.1948
1504061058886,248.59894,-2.241241,608.9861
1504061058988,244.99658,-2.4385803,616.6929
1504061059096,241.41498,-2.4444916,624.2363
1504061059197,237.76117,-2.7136683,631.8164
1504061059302,234.19232,-2.7214792,639.10205
1504061059402,230.63226,-2.7283936,646.25854
1504061059511,226.95648,-2.7356644,653.5293
1504061059613,223.28076,-2.7437077,660.68506
1504061059713,219.81097,-2.7518086,667.3323
1504061059815,216.24512,-2.7585416,674.05835
1504061059919,212.64789,-3.0396023,680.7361
1504061060026,208.90674,-3.0481462,687.5659
1504061060128,205.39154,-3.057458,693.87744
1504061060230,201.76147,-3.2695568,700.2925
1504061060338,198.0586,-3.3530674,706.7261
1504061060444,194.271,-3.3646123,713.1931
1504061060546,190.88647,-3.4408047,718.876
1504061060650,187.1211,-3.5122383,725.09326
1504061060757,183.43738,-3.6290593,731.0698
1504061060860,179.77106,-3.6899166,736.91406
1504061060963,176.22827,-3.7470992,742.4646
1504061061065,172.69287,-3.8460245,747.90796
1504061061169,169.00769,-3.9392877,753.48193
1504061061273,165.4347,-4.0264606,758.7908
1504061061378,161.85864,-4.074964,764.0093
1504061061483,158.169,-4.1592655,769.2949
1504061061584,154.77875,-4.2687573,774.0657
1504061061689,151.02893,-4.346482,779.24585
1504061061793,147.54767,-4.4196997,783.9651
1504061061897,143.86938,-4.5208535,788.85815
1504061062005,140.2378,-4.618798,793.5969
1504061062110,136.64691,-4.7374187,798.1926
1504061062213,133.0841,-4.8040686,802.66455
1504061062315,129.56775,-4.894027,806.99365
1504061062417,126.1004,-5.0047565,811.1814
1504061062521,122.42145,-5.0912676,815.5354
1504061062625,118.96564,-5.173262,819.5459
1504061062724,115.592834,-5.2571335,823.3828
1504061062826,112.18457,-5.377647,827.1863
1504061062930,108.65991,-5.4578686,831.0393
1504061063032,105.2525,-5.556894,834.68994
1504061063133,101.785645,-5.6721983,838.3269
1504061063241,98.27515,-5.7673736,841.9336
1504061063346,94.6983,-5.861618,845.5283
1504061063449,91.34326,-5.9859495,848.82715
1504061063552,87.81232,-6.0947256,852.22437
1504061063662,84.26141,-6.201372,855.56323
1504061063764,80.76959,-6.305319,858.77075
1504061063866,77.43689,-6.4068046,861.76245
1504061063966,74.10773,-6.524616,864.68506
1504061064080,70.74475,-6.6235504,867.56836
1504061064183,67.02783,-6.74049,870.6748
1504061064289,63.591675,-6.8531017,873.4741
1504061064396,60.096863,-6.9637885,876.2466
1504061064499,56.77649,-7.073801,878.8142
1504061064600,53.492615,-7.193212,881.28784
1504061064700,50.17859,-7.301372,883.719
1504061064805,46.838135,-7.4072695,886.1028
1504061064914,43.43866,-7.5366125,888.4602
1504061065017,40.026917,-7.6545115,890.7554
1504061065129,36.70508,-7.770281,892.92334
1504061065231,33.220154,-7.8982964,895.126
1504061065332,30.07489,-7.996323,897.0513
1504061065436,26.803345,-8.119715,898.9895
1504061065539,23.6109,-8.242048,900.8179
1504061065642,20.375427,-8.352851,902.60693
1504061065749,17.08435,-8.483532,904.36035
1504061065853,13.730774,-8.615446,906.0781
1504061065959,10.583191,-8.731483,907.62646
1504061066062,7.2506714,-8.86031,909.19824
1504061066169,4.098694,-8.986052,910.6206
1504061066272,0.8057251,-9.122213,912.0383
1504061066379,-2.3203125,-9.24579,913.32007
1504061066482,-5.5250244,-9.36962,914.56836
1504061066586,-8.616394,-9.489762,915.7095
1504061066686,-11.7213745,-9.631072,916.79175
1504061066787,-14.701477,-9.748085,917.7698
1504061066888,-17.741089,-9.877038,918.70557
1504061066990,-20.790955,-10.002338,919.58154
1504061067029,-20.790955,-10.002338,919.58154
1504061067092,-23.803284,-10.119113,920.3833
1504061067192,-26.823364,-10.253982,921.1233
1504061067297,-29.84143,-10.387254,921.7991
1504061067400,-32.83313,-10.5186615,922.4043
1504061067501,-35.822998,-10.642913,922.9448
1504061067601,-38.77368,-10.789433,923.4143
1504061067711,-41.852783,-10.921311,923.83496
1504061067813,-44.818115,-11.058144,924.17334
1504061067917,-47.838135,-11.2050905,924.4497
1504061068019,-50.682007,-11.320575,924.64526
1504061068126,-53.687866,-11.466342,924.78296
1504061068230,-56.747925,-11.620109,924.8506
1504061068331,-59.56201,-11.734588,924.8462
1504061068432,-62.461914,-11.882161,924.7744
1504061068538,-65.313965,-12.013937,924.6362
1504061068640,-68.18164,-12.160081,924.4292
1504061068748,-71.08386,-12.323209,924.1487
1504061068848,-73.91199,-12.451858,923.80566
1504061068952,-76.708374,-12.61276,923.39795
1504061069057,-79.614746,-12.746875,922.90137
1504061069158,-82.29639,-12.88808,922.3762
1504061069264,-85.17859,-13.036864,921.7378
1504061069365,-87.86951,-13.192048,921.07275
1504061069470,-90.68982,-13.337806,920.3025
1504061069577,-93.40369,-13.483993,919.4885
1504061069681,-96.25427,-13.642951,918.5569
1504061069783,-98.88562,-13.785752,917.6245
1504061069884,-101.54822,-13.941213,916.60913
1504061069989,-104.21521,-14.080848,915.5188
1504061070092,-106.900635,-14.235386,914.345
1504061070193,-109.44946,-14.387552,913.1587
1504061070293,-112.01587,-14.532205,911.8921
1504061070397,-114.67102,-14.697541,910.50415
1504061070498,-117.19458,-14.839134,909.1094
1504061070598,-119.66907,-14.987719,907.66895
1504061070704,-122.3053,-15.14378,906.053
1504061070805,-124.72815,-15.296308,904.49243
1504061070905,-127.24524,-15.449443,902.79346
1504061071010,-129.70264,-15.614322,901.05615
1504061071110,-132.1958,-15.763381,899.2117
1504061071213,-134.64587,-15.92685,897.31714
1504061071317,-137.13672,-16.080547,895.3074
1504061071422,-139.5653,-16.241167,893.26245
1504061071528,-142.12097,-16.409016,891.0193
1504061071632,-144.495,-16.56019,888.8491
1504061071734,-146.90845,-16.724648,886.5542
1504061071842,-149.27612,-16.88775,884.2151
1504061071943,-151.74768,-17.050468,881.6797
1504061072044,-154.02783,-17.221941,879.25073
1504061072149,-156.39746,-17.38175,876.636
1504061072254,-158.69629,-17.54717,874.0071
1504061072359,-161.11218,-17.716135,871.145
1504061072473,-163.40417,-17.880026,868.333
1504061072577,-165.89429,-18.0624,865.16724
1504061072682,-168.06311,-18.234152,862.3152
1504061072788,-170.4043,-18.419102,859.1328
1504061072891,-172.58142,-18.587053,856.07544
1504061072995,-174.79517,-18.763597,852.8679
1504061073102,-177.00952,-18.941936,849.5574
1504061073208,-179.23792,-19.116016,846.11694
1504061073310,-181.40234,-19.297127,842.6736
1504061073415,-183.56885,-19.46872,839.1177
1504061073521,-185.67224,-19.638502,835.563
1504061073622,-187.74878,-19.815912,831.94824
1504061073727,-189.80579,-19.999832,828.2637
1504061073828,-191.86426,-20.175406,824.4695
1504061073932,-193.8623,-20.356794,820.6824
1504061074034,-195.8988,-20.535519,816.7129
1504061074149,-197.95337,-20.715044,812.59155
1504061074251,-200.09631,-20.919624,808.166
1504061074360,-202.14099,-21.119232,803.8186
1504061074464,-204.11987,-21.307972,799.48975
1504061074571,-206.08899,-21.48933,795.06274
1504061074674,-207.97852,-21.680037,790.6985
1504061074780,-209.88452,-21.868958,786.17334
1504061074886,-211.85852,-22.058313,781.3584
1504061074987,-213.63623,-22.25233,776.9038
1504061075094,-215.56189,-22.450848,771.949
1504061075204,-217.30188,-22.641243,767.3523
1504061075311,-219.30408,-22.855192,761.91846
1504061075415,-221.00574,-23.032818,757.1719
1504061075517,-222.80432,-23.230936,752.02686
1504061075626,-224.57666,-23.431643,746.82007
1504061075734,-226.42944,-23.639612,741.2261
1504061075838,-228.06946,-23.825651,736.1406
1504061075945,-229.85693,-24.024158,730.4553
1504061076053,-231.52466,-24.224724,725.0027
1504061076155,-233.15771,-24.43163,719.5249
1504061076268,-234.86133,-24.633823,713.6648
1504061076373,-236.56897,-24.84711,707.6223
1504061076483,-238.16638,-25.054705,701.81665
1504061076584,-239.72534,-25.261965,696.00684
1504061076684,-241.17041,-25.452787,690.4834
1504061076789,-242.74255,-25.667793,684.31226
1504061076890,-244.2008,-25.862335,678.44214
1504061076993,-245.67273,-26.076132,672.3633
1504061077027,-245.67273,-26.076132,672.3633
1504061077102,-247.17444,-26.288334,665.9949
1504061077202,-248.60986,-26.506216,659.7395
1504061077305,-249.99634,-26.707502,653.54224
1504061077413,-251.42053,-26.919312,647.00146
1504061077521,-252.84692,-27.147612,640.27026
1504061077626,-254.22327,-27.356554,633.593
1504061077728,-255.49402,-27.560898,627.2605
1504061077832,-256.83984,-27.783335,620.3718
1504061077935,-258.07312,-27.987587,613.8816
1504061078036,-259.3385,-28.198275,607.04346
1504061078151,-260.5985,-28.419958,600.03516
1504061078252,-261.8922,-28.645485,592.6201
1504061078357,-263.10828,-28.875027,585.4536
1504061078464,-264.31055,-29.09925,578.1448
1504061078575,-265.49487,-29.32883,570.7366
1504061078680,-266.69678,-29.5619,562.97363
1504061078799,-267.7882,-29.784658,555.6992
1504061078905,-269.05396,-30.049751,546.9929
1504061079014,-270.10986,-30.272404,539.4685
1504061079117,-271.13733,-30.500124,531.9204
1504061079223,-272.16882,-30.72963,524.09326
1504061079325,-273.16162,-30.961239,516.3076
1504061079426,-274.09497,-31.190361,508.7417
1504061079527,-275.01453,-31.419447,501.02466
1504061079633,-275.9298,-31.641928,493.09497
1504061079735,-276.8529,-31.883944,484.80933
1504061079844,-277.7052,-32.109516,476.8567
1504061079944,-278.55884,-32.346302,468.61694
1504061080051,-279.39636,-32.588425,460.20288
1504061080154,-280.182,-32.82268,451.9956
1504061080255,-280.9225,-33.047848,443.96313
1504061080362,-281.7019,-33.29749,435.14648
1504061080465,-282.38965,-33.525875,427.0515
1504061080570,-283.12415,-33.774868,418.00366
1504061080675,-283.7655,-34.0025,409.76514
1504061080783,-284.47046,-34.27449,400.2556
1504061080890,-285.0869,-34.514233,391.51855
1504061080994,-285.6964,-34.77183,382.4651
1504061081112,-286.25464,-35.007694,373.73755
1504061081214,-286.8694,-35.28371,363.54663
1504061081318,-287.38855,-35.528515,354.4187
1504061081423,-287.88086,-35.78237,345.24707
1504061081530,-288.33984,-36.02725,336.13843
1504061081636,-288.7838,-36.28011,326.7229
1504061081739,-289.19226,-36.52663,317.40405
1504061081843,-289.5736,-36.78628,307.9839
1504061081946,-289.92236,-37.02865,298.6123
1504061082050,-290.25403,-37.281647,288.83374
1504061082152,-290.5299,-37.530407,279.8047
1504061082254,-290.7981,-37.791428,270.11963
1504061082362,-291.03198,-38.048794,260.4192
1504061082468,-291.24536,-38.313908,250.23242
1504061082574,-291.41394,-38.56951,240.5647
1504061082676,-291.55176,-38.83802,230.7334
1504061082786,-291.65918,-39.10981,220.46631
1504061082889,-291.72656,-39.372158,210.45166
1504061082992,-291.75793,-39.627926,200.61084
1504061083095,-291.75122,-39.899055,190.39917
1504061083200,-291.70886,-40.15393,180.63379
1504061083302,-291.62427,-40.429512,170.344
1504061083403,-291.50525,-40.68469,160.61523
1504061083504,-291.34167,-40.950806,150.6399
1504061083616,-291.1278,-41.23177,140.2539
1504061083721,-290.8529,-41.51619,129.46948
1504061083826,-290.55896,-41.780605,119.647705
1504061083928,-290.19763,-42.067467,109.02075
1504061084031,-289.82373,-42.33174,99.07056
1504061084139,-289.36755,-42.619274,88.42139
1504061084245,-288.84814,-42.904488,78.04883
1504061084349,-288.23962,-43.193348,67.79224
1504061084458,-287.5266,-43.477016,57.634277
1504061084562,-286.6936,-43.765877,47.583252
1504061084666,-285.78638,-44.04356,38.169678
1504061084773,-284.6593,-44.354336,28.051758
1504061084881,-283.4308,-44.658234,18.409424
1504061084983,-282.09766,-44.960545,9.116943
1504061085095,-280.63074,-45.271065,-0.028076172
1504061085195,-279.07202,-45.580223,-8.8220215
1504061085297,-277.4049,-45.88597,-17.418457
1504061085399,-275.64124,-46.19816,-25.797852
1504061085500,-273.8247,-46.50603,-33.81201
1504061085601,-271.8861,-46.813774,-41.789795
1504061085705,-269.8479,-47.13429,-49.644043
1504061085810,-267.65527,-47.463997,-57.56714
1504061085920,-265.34363,-47.806683,-65.42163
1504061086026,-262.86194,-48.16155,-73.34619
1504061086129,-260.56384,-48.482727,-80.27222
1504061086238,-257.86523,-48.852654,-87.951416
1504061086348,-255.28687,-49.19982,-94.877686
1504061086456,-252.31787,-49.588505,-102.398926
1504061086564,-249.55774,-49.948505,-109.0
1504061086667,-246.6482,-50.31904,-115.58374
1504061086779,-243.65173,-50.69439,-121.99829
1504061086884,-240.51184,-51.085285,-128.38599
1504061086995,-237.39526,-51.46002,-134.44238
1504061087022,-237.39526,-51.46002,-134.44238
1504061087101,-234.18091,-51.85974,-140.3252
1504061087202,-231.11523,-52.232788,-145.52344
1504061087302,-228.00256,-52.60921,-150.34521
1504061087407,-224.71204,-53.00283,-154.91748
1504061087514,-221.24573,-53.411983,-159.14307
1504061087614,-218.06079,-53.79271,-162.50488
1504061087720,-214.57104,-54.219376,-165.63354
1504061087820,-211.32458,-54.618793,-168.04175
1504061087925,-207.89233,-55.04683,-170.07886
1504061088035,-204.3927,-55.490334,-171.6377
1504061088139,-201.03271,-55.925323,-172.65454
1504061088249,-197.73145,-56.354687,-173.20752
1504061088349,-194.46143,-56.79637,-173.32275
1504061088457,-191.27808,-57.239002,-173.0232
1504061088559,-188.26978,-57.67048,-172.3584
1504061088671,-185.10608,-58.131947,-171.24536
1504061088777,-181.94128,-58.606514,-169.68286
1504061088878,-179.27295,-59.02454,-167.98901
1504061088980,-176.4607,-59.481842,-165.79565
1504061089088,-173.82642,-59.929092,-163.31714
1504061089188,-171.25342,-60.39195,-160.44604
1504061089297,-168.75269,-60.85973,-157.1726
1504061089398,-166.41821,-61.316284,-153.61255
1504061089507,-164.18213,-61.77702,-149.66504
1504061089607,-162.1278,-62.231647,-145.47363
1504061089713,-160.18286,-62.692696,-140.89111
1504061089815,-158.43909,-63.14057,-136.14111
1504061089917,-156.83008,-63.585598,-131.06299
1504061090018,-155.38916,-64.027374,-125.76514
1504061090121,-154.09558,-64.47611,-120.183105
1504061090224,-152.89966,-64.94399,-113.99609
1504061090333,-151.90393,-65.40246,-107.616455
1504061090434,-151.08179,-65.87246,-100.86206
1504061090545,-150.44458,-66.32536,-93.99878
1504061090647,-149.95178,-66.783676,-86.930664
1504061090749,-149.58997,-67.22346,-79.92749
1504061090851,-149.32275,-67.66116,-72.78296
1504061090962,-149.12671,-68.12624,-65.26831
1504061091064,-149.00024,-68.590416,-57.732666
1504061091174,-148.93018,-69.05422,-50.09668
1504061091281,-148.91003,-69.53574,-42.10669
1504061091384,-148.93872,-69.97973,-34.72998
1504061091485,-149.00854,-70.42626,-27.43872
1504061091595,-149.12793,-70.89559,-19.749512
1504061091699,-149.30505,-71.37231,-11.858154
1504061091803,-149.52026,-71.8147,-4.5646973
1504061091908,-149.80762,-72.28639,3.2045898
1504061092014,-150.14392,-72.73684,10.6657715
1504061092115,-150.54565,-73.19171,18.185059
1504061092220,-151.01086,-73.64358,25.704102
1504061092321,-151.55603,-74.10219,33.387695
1504061092421,-152.14929,-74.53968,40.796875
1504061092523,-152.82263,-74.982796,48.374023
1504061092627,-153.57886,-75.4269,56.109375
1504061092730,-154.41504,-75.88421,63.936523
1504061092835,-155.32373,-76.337,71.78931
1504061092936,-156.30542,-76.78539,79.67236
1504061093040,-157.35474,-77.23152,87.55298
1504061093146,-158.49377,-77.68439,95.59619
1504061093248,-159.70105,-78.13888,103.64844
1504061093349,-160.95154,-78.584656,111.559814
1504061093454,-162.30249,-79.04304,119.697266
1504061093555,-163.7091,-79.48866,127.778564
1504061093659,-165.16077,-79.92701,135.74731
1504061093762,-166.69128,-80.37664,143.78613
1504061093865,-168.3352,-80.823784,152.08545
1504061093972,-170.02405,-81.27625,160.3274
1504061094072,-171.71594,-81.71486,168.34888
1504061094179,-173.51013,-82.17162,176.6438
1504061094282,-175.34058,-82.62819,184.93213
1504061094386,-177.08716,-83.059715,192.69751
1504061094487,-178.91382,-83.510445,200.69019
1504061094588,-180.70422,-83.94572,208.41187
1504061094690,-182.526,-84.394295,216.16895
1504061094794,-183.77881,-84.70298,221.43604
1504061094898,-185.8219,-85.20469,229.93799
1504061094999,-187.6211,-85.64426,237.32349
1504061095102,-189.45166,-86.088326,244.73389
1504061095207,-191.30847,-86.54801,252.15503
1504061095316,-193.18091,-87.00989,259.53174
1504061095418,-195.06909,-87.472664,266.85986
1504061095524,-196.92969,-87.92934,273.98096
1504061095625,-198.77002,-88.385506,280.91602
1504061095734,-200.5957,-88.8313,287.6975
1504061095837,-202.52856,-89.30019,294.7683
1504061095939,-204.35315,-89.74401,301.33594
1504061096043,-206.26282,-90.20289,308.10376
1504061096151,-208.1637,-90.66212,314.72583
1504061096256,-210.23816,-91.16008,321.83838
1504061096362,-212.10767,-91.60865,328.13892
1504061096463,-213.97229,-92.057816,334.32324
1504061096569,-215.99316,-92.53547,340.91553
1504061096669,-217.88428,-92.97951,346.98584
1504061096805,-218.32043,-93.08722,348.37183
1504061096906,-221.03699,-93.721306,356.89136
1504061097008,-223.0315,-94.18892,363.02124
1504061097031,-223.0315,-94.18892,363.02124
1504061097114,-225.03662,-94.6584,369.0896
1504061097219,-226.97449,-95.105316,374.85352
1504061097324,-229.08105,-95.59526,381.01685
1504061097432,-231.08936,-96.05491,386.79443
1504061097534,-233.14331,-96.527084,392.6057
1504061097637,-235.1731,-96.990456,398.2544
1504061097742,-237.2096,-97.45007,403.8252
1504061097845,-239.16016,-97.89592,409.07642
1504061097951,-241.25208,-98.37254,414.615
1504061098056,-243.2544,-98.829765,419.82446
1504061098156,-245.37292,-99.31056,425.24707
1504061098258,-247.40356,-99.76671,430.35156
1504061098363,-249.48682,-100.24678,435.50024
1504061098464,-251.48413,-100.6888,440.35327
1504061098565,-253.54895,-101.153305,445.28467
1504061098677,-255.72705,-101.64413,450.39307
1504061098785,-257.99866,-102.15309,455.61987
1504061098894,-260.03223,-102.60601,460.2124
1504061098995,-262.31042,-103.12453,465.26074
1504061099106,-264.4154,-103.59209,469.8374
1504061099207,-266.489,-104.058075,474.26367
1504061099318,-268.6953,-104.556366,478.88208
1504061099418,-270.8849,-105.050316,483.3772
1504061099526,-273.10974,-105.541466,487.85303
1504061099635,-275.3628,-106.045616,492.29443
1504061099743,-277.4784,-106.5175,496.38354
1504061099847,-279.7677,-107.025505,500.71558
1504061099958,-281.95447,-107.510925,504.7683
1504061100059,-284.114,-107.99372,508.68652
1504061100171,-286.36694,-108.49509,512.6909
1504061100279,-288.69336,-109.0162,516.7312
1504061100391,-290.93958,-109.5151,520.54346
1504061100498,-293.23767,-110.02641,524.3557
1504061100610,-295.4956,-110.53545,528.0149
1504061100714,-297.78748,-111.054085,531.64404
1504061100824,-299.99683,-111.55003,535.0576
1504061100924,-302.15332,-112.03133,538.3113
1504061101028,-304.28052,-112.5027,541.447
1504061101136,-306.58044,-113.020775,544.7527
1504061101247,-308.84912,-113.53169,547.9292
1504061101355,-311.2008,-114.05654,551.13403
1504061101456,-313.28418,-114.521095,553.8994
1504061101557,-315.42883,-115.00322,556.67456
1504061101664,-317.62732,-115.49809,559.44116
1504061101765,-319.8844,-116.00198,562.2007
1504061101878,-322.09058,-116.4996,564.82153
1504061101978,-324.3164,-117.00284,567.3838
1504061102093,-325.89526,-117.36439,569.156
1504061102198,-328.96008,-118.05659,572.4824
1504061102305,-331.1255,-118.54337,574.7417
1504061102413,-333.51306,-119.08389,577.14966
1504061102514,-335.5758,-119.557785,579.15845
1504061102619,-337.8396,-120.07075,581.28516
1504061102729,-340.04675,-120.57391,583.28125
1504061102831,-342.29895,-121.08648,585.2405
1504061102935,-344.42786,-121.57741,587.01904
1504061103040,-346.69678,-122.09789,588.8384
1504061103147,-348.83264,-122.58708,590.478
1504061103253,-351.19995,-123.13022,592.2112
1504061103356,-353.30286,-123.60966,593.6775
1504061103459,-355.50586,-124.1283,595.14136
1504061103563,-357.6399,-124.61978,596.4856
1504061103670,-359.93103,-125.1515,597.8496
1504061103780,-362.21533,-125.68659,599.12744
1504061103881,-364.3911,-126.19957,600.2693
1504061103992,-366.64014,-126.72769,601.3711
1504061104093,-368.80432,-127.23282,602.3562
1504061104196,-370.9314,-127.73839,603.2529
1504061104297,-373.03015,-128.23787,604.0669
1504061104403,-375.25684,-128.76505,604.85474
1504061104506,-377.4154,-129.27208,605.54346
1504061104615,-379.5686,-129.78253,606.15576
1504061104715,-381.77087,-130.30899,606.70557
1504061104825,-383.97717,-130.83981,607.178
1504061104928,-386.1228,-131.35107,607.56226
1504061105038,-388.28308,-131.87363,607.8733
1504061105141,-390.52722,-132.4186,608.11597
1504061105243,-392.6045,-132.9263,608.2671
1504061105343,-394.6554,-133.4234,608.3462
1504061105447,-396.80493,-133.94289,608.3545
1504061105552,-398.95154,-134.46608,608.2859
1504061105657,-401.00916,-134.96811,608.1477
1504061105758,-403.1538,-135.49454,607.9275
1504061105869,-405.35986,-136.03397,607.6196
1504061105969,-407.44775,-136.5554,607.25146
1504061106075,-409.5525,-137.07639,606.8047
1504061106177,-411.64636,-137.59727,606.2844
1504061106277,-413.6505,-138.09517,605.71313
1504061106386,-415.8047,-138.64363,605.02124
1504061106488,-417.8147,-139.15001,604.30054
1504061106590,-419.8927,-139.67923,603.4795
1504061106695,-421.9281,-140.19757,602.5996
1504061106803,-424.12048,-140.75075,601.56665
1504061106903,-426.0901,-141.26141,600.56323
1504061107004,-428.10876,-141.78091,599.46045
1504061107033,-428.10876,-141.78091,599.46045
1504061107106,-430.0133,-142.27307,598.34985
1504061107213,-432.11975,-142.81853,597.0405
1504061107322,-434.27405,-143.37437,595.615
1504061107422,-436.2301,-143.88206,594.2407
1504061107525,-438.28296,-144.4127,592.7212
1504061107627,-440.18848,-144.90776,591.23315
1504061107738,-442.34253,-145.46596,589.46533
1504061107845,-444.46375,-146.00322,587.6321
1504061107955,-446.51074,-146.52614,585.7771
1504061108055,-448.4641,-147.02486,583.92456
1504061108159,-450.41748,-147.52286,581.9922
1504061108261,-452.37036,-148.03726,579.9763
1504061108373,-454.41357,-148.568,577.7837
1504061108482,-456.5171,-149.11838,575.42896
1504061108588,-458.38745,-149.60971,573.25366
1504061108689,-460.37463,-150.14214,570.8557
1504061108801,-462.3855,-150.67635,568.3406
1504061108904,-464.32605,-151.19157,565.8264
1504061109017,-466.3534,-151.74191,563.1011
1504061109117,-468.2672,-152.2672,560.4429
1504061109226,-470.18347,-152.79677,557.6968
1504061109328,-472.1289,-153.3382,554.81396
1504061109438,-474.04187,-153.87714,551.89087
1504061109545,-476.02307,-154.44478,548.76904
1504061109653,-477.79285,-154.96259,545.89844
1504061109754,-479.76343,-155.54694,542.6062
1504061109864,-481.6443,-156.11966,539.3699
1504061109970,-483.5807,-156.71681,535.94434
1504061110078,-485.41626,-157.3011,532.60376
1504061110184,-487.33704,-157.90828,529.0149
1504061110292,-489.13464,-158.5018,525.56396
1504061110393,-490.9198,-159.09659,522.0442
1504061110498,-492.67017,-159.6999,518.5095
1504061110604,-494.5177,-160.33559,514.68164
1504061110705,-496.25952,-160.95132,510.98462
1504061110806,-498.03772,-161.58817,507.11328
1504061110915,-499.78137,-162.22557,503.22754
1504061111022,-501.60315,-162.90976,499.06348
1504061111123,-503.24255,-163.52832,495.22778
1504061111229,-505.0564,-164.2237,490.87915
1504061111335,-506.74646,-164.88562,486.7295
1504061111439,-508.49023,-165.57083,482.34595
1504061111544,-510.16565,-166.23666,478.03516
1504061111646,-511.71716,-166.87036,473.9536
